DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	14q32.33	14	103627184		KLC1			ENSG00000126214			rs729437-?	rs729437	0	729437	intron_variant	0	NR	8E-10	9.096910013008056				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	15q15.1	15	40413218		IVD			ENSG00000128928			rs2289328-?	rs2289328	0	2289328	intron_variant	0	NR	2E-8	7.698970004336019				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	9p21.3	9	23857085		ELAVL2 - IZUMO3	ENSG00000107105	ENSG00000205442		30748	685867	rs1699462-?	rs1699462	0	1699462	intergenic_variant	1	NR	2E-8	7.698970004336019				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	9q22.32	9	95497421		PTCH1			ENSG00000185920			rs10512248-?	rs10512248	0	10512248	intron_variant	0	NR	4E-8	7.3979400086720375				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	9q34.11	9	129181859		IER5L-AS1			ENSG00000204055			rs913264-?	rs913264	0	913264	intron_variant	0	NR	9E-10	9.045757490560675				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	9q34.13	9	131990884		MED27			ENSG00000160563			rs7044246-?	rs7044246	0	7044246	intron_variant	0	NR	8E-9	8.096910013008056				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10p12.1	10	29280343		LINC01517 - LYZL1	ENSG00000232624	ENSG00000120563		338433	8718	rs7069887-?	rs7069887	0	7069887	intergenic_variant	1	NR	4E-8	7.3979400086720375				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q21.3	10	63188924		JMJD1C			ENSG00000171988			rs10733789-?	rs10733789	0	10733789	intron_variant	0	NR	4E-9	8.397940008672037				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q21.3	10	63431885		JMJD1C			ENSG00000171988			rs7924036-?	rs7924036	0	7924036	intron_variant	0	NR	3E-8	7.522878745280337				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q23.32	10	91682622		GAPDHP28 - FAF2P1	ENSG00000213449	ENSG00000228759		14840	83277	rs1891273-?	rs1891273	0	1891273	intergenic_variant	1	NR	3E-8	7.522878745280337				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.31	10	100164661		ERLIN1			ENSG00000107566			rs10883451-?	rs10883451	0	10883451	intron_variant	0	NR	5E-9	8.301029995663981				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	101760027		LINC03046 - FGF8	ENSG00000224817	ENSG00000107831		29990	10082	rs749694-?	rs749694	0	749694	regulatory_region_variant	1	NR	7E-14	13.154901959985743				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	101781259		FGF8 - NPM3	ENSG00000107831	ENSG00000107833		888	66	rs2735421-?	rs2735421	0	2735421	TF_binding_site_variant	1	NR	6E-10	9.221848749616356				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	101797338		OGA			ENSG00000198408			rs77596024-?	rs77596024	0	77596024	3_prime_UTR_variant	0	NR	6E-9	8.221848749616356				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	101806203		OGA			ENSG00000198408			rs3740422-?	rs3740422	0	3740422	intron_variant	0	NR	3E-17	16.522878745280337				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	102120361		LDB1			ENSG00000198728			rs61874768-?	rs61874768	0	61874768	5_prime_UTR_variant	0	NR	1E-9	9.0				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	102274330		GBF1			ENSG00000107862			rs2485371-?	rs2485371	0	2485371	intron_variant	0	NR	3E-13	12.522878745280337				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	102312216		GBF1			ENSG00000107862			rs72845660-?	rs72845660	0	72845660	intron_variant	0	NR	2E-8	7.698970004336019				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	102322931		GBF1			ENSG00000107862			rs12772375-?	rs12772375	0	12772375	intron_variant	0	NR	2E-9	8.698970004336019				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q24.32	10	102364848		GBF1			ENSG00000107862			rs11191270-?	rs11191270	0	11191270	intron_variant	0	NR	1E-10	10.0				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
2022-09-05	35764056	Rao S	2022-06-28	Neuropsychobiology	www.ncbi.nlm.nih.gov/pubmed/35764056	Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.	Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy)	20,183 European ancestry ADHD cases, 18,381 European ancestry ASD cases, up to 63,160 European ancestry controls, 269,867 European ancestry individuals with intelligence measurements	NA	10q25.1	10	104708095		SORCS3			ENSG00000156395			rs3896224-?	rs3896224	0	3896224	intron_variant	0	NR	9E-10	9.045757490560675				NR [6307410] (imputed)	N	attention deficit hyperactivity disorder, autism spectrum disorder, intelligence	http://www.ebi.ac.uk/efo/EFO_0003888, http://www.ebi.ac.uk/efo/EFO_0003756, http://www.ebi.ac.uk/efo/EFO_0004337	GCST90134330	Genome-wide genotyping array
